chaju_id,credit_class,score_risk,gender,age,agegroup,job,edu,dwell_type,house_type,marriage,income_home_grp,expenditure_grp,child_cd,no_child,flag_priv_biz_cd,card_count,card_period,loan_period,Pcard_loan_amt,over_period,Pcard_over_amt,over_amt,loan_amt_final2,del_rate,loan_count,overdue_count,income_ind_grp,real_period,new_score_scaled
C-1551,C03,297,남성,70,70대,학생(재수생포함),대학교 재학,자가,아파트,미혼,600-699만원,99만원 이하,N,0,N,1.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,600-699만원,228.0,
C-1559,C04,328,남성,47,40대,기능/노무직,전문대학 졸업,자가,아파트,기혼,600-699만원,100-199만원,Y,2,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300-399만원,,
C-1565,C04,301,남성,57,50대,기능/노무직,전문대학 졸업,자가,아파트,기혼,700-799만원,99만원 이하,Y,1,N,1.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300-399만원,25.0,
C-1570,C04,341,여성,51,50대,전업주부,대학교 졸업,자가,아파트,기혼,300-399만원,100-199만원,Y,2,N,3.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300-399만원,159.0,
C-1572,C02,185,남성,82,80대이상,행정관리/전문직,대학교 졸업,자가,아파트,기혼,800-899만원,99만원 이하,Y,2,N,1.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,600-699만원,272.0,
C-1574,C04,360,남성,24,20대,학생(재수생포함),대학교 재학,자가,아파트,미혼,500-599만원,99만원 이하,N,0,N,1.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500-599만원,233.0,
C-1577,C04,370,남성,24,20대,학생(재수생포함),대학교 재학,자가,아파트,미혼,400-499만원,99만원 이하,N,0,N,1.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,400-499만원,98.0,
C-1578,C05,410,여성,21,20대,학생(재수생포함),대학교 재학,자가,연립/다세대/빌라,미혼,400-499만원,99만원 이하,N,0,N,1.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,400-499만원,151.0,
C-1580,C04,318,남성,45,40대,행정관리/전문직,대학교 졸업,자가,단독주택,기혼,400-499만원,200-299만원,N,0,N,1.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,400-499만원,127.0,
C-1589,C06,505,여성,27,20대,판매/서비스직,대학교 졸업,월세,연립/다세대/빌라,미혼,100-199만원,99만원 이하,N,0,N,4.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100-199만원,54.0,
C-1590,C05,424,여성,60,60대,판매/서비스직,고등학교 졸업,자가,연립/다세대/빌라,기혼,700-799만원,300-399만원,Y,2,N,1.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200-299만원,57.0,
C-1594,C03,271,남성,56,50대,행정관리/전문직,대학교 졸업,자가,아파트,기혼,700-799만원,300-399만원,Y,2,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,700-799만원,,
C-1598,C04,358,여성,40,40대,전업주부,고등학교 졸업,자가,아파트,기혼,300-399만원,100-199만원,N,0,N,2.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300-399만원,20.0,
C-1600,C04,354,여성,65,60대,전업주부,고등학교 졸업,자가,단독주택,기혼,500-599만원,100-199만원,Y,2,N,2.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200-299만원,152.0,
C-1606,C04,367,여성,72,70대,전업주부,초등학교 졸업,자가,아파트,기혼,99만원 이하,99만원 이하,Y,2,N,1.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99만원 이하,163.0,
C-1612,C04,345,남성,29,20대,학생(재수생포함),고등학교 졸업,자가,아파트,미혼,600-699만원,99만원 이하,N,0,N,1.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,600-699만원,7.0,
C-1619,C03,267,남성,76,70대,사무직,대학교 졸업,자가,아파트,기혼,500-599만원,100-199만원,Y,2,N,1.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,400-499만원,147.0,
C-1620,C04,318,남성,43,40대,사무직,대학교 졸업,전세,아파트,기혼,500-599만원,100-199만원,Y,1,N,1.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300-399만원,97.0,
C-1621,C05,460,남성,21,20대,기능/노무직,고등학교 졸업,전세,단독주택,미혼,500-599만원,200-299만원,N,0,Y,1.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200-299만원,275.0,
C-1623,C05,434,남성,61,60대,기능/노무직,중학교 졸업,자가,연립/다세대/빌라,기혼,200-299만원,99만원 이하,Y,2,N,2.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200-299만원,247.0,
C-1624,C04,398,여성,38,30대,판매/서비스직,고등학교 졸업,자가,아파트,기혼,500-599만원,100-199만원,Y,2,N,3.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200-299만원,91.0,
C-1625,C04,378,여성,38,30대,무직/기타,대학교 졸업,자가,단독주택,기혼,300-399만원,99만원 이하,Y,2,N,2.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100-199만원,50.0,
C-1632,C05,401,여성,56,50대,판매/서비스직,고등학교 졸업,자가,연립/다세대/빌라,기혼,800-899만원,200-299만원,Y,2,N,1.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300-399만원,276.0,
C-1642,C03,295,남성,26,20대,행정관리/전문직,대학교 졸업,자가,연립/다세대/빌라,미혼,900-999만원,100-199만원,N,0,N,1.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300-399만원,160.0,
C-1648,C04,338,여성,35,30대,전업주부,전문대학 졸업,자가,아파트,기혼,500-599만원,100-199만원,Y,3,N,3.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200-299만원,264.0,
C-1649,C05,434,남성,68,60대,무직/기타,중학교 졸업,자가,아파트,기혼,200-299만원,100-199만원,Y,2,N,2.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200-299만원,142.0,
C-1650,C05,414,남성,66,60대,무직/기타,중학교 졸업,자가,아파트,기혼,99만원 이하,99만원 이하,Y,1,N,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99만원 이하,4.0,
C-1664,C04,367,여성,72,70대,전업주부,초등학교 졸업,자가,아파트,기혼,99만원 이하,99만원 이하,Y,2,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99만원 이하,,
C-1669,C04,365,남성,27,20대,기능/노무직,전문대학 졸업,전세,아파트,미혼,500-599만원,99만원 이하,N,0,N,1.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200-299만원,9.0,
C-1677,C04,365,여성,81,80대이상,학생(재수생포함),고등학교 졸업,자가,연립/다세대/빌라,미혼,500-599만원,99만원 이하,N,0,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500-599만원,,
C-1682,C05,424,여성,60,60대,판매/서비스직,고등학교 졸업,자가,연립/다세대/빌라,기혼,700-799만원,300-399만원,Y,2,N,1.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200-299만원,35.0,
C-1683,C04,351,여성,56,50대,기능/노무직,고등학교 졸업,자가,아파트,기혼,500-599만원,100-199만원,Y,1,N,2.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200-299만원,43.0,
C-1685,C05,417,여성,71,70대,전업주부,고등학교 졸업,전세,단독주택,기타(이혼/별거/사별),99만원 이하,99만원 이하,Y,2,N,2.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99만원 이하,127.0,
C-1686,C04,388,여성,39,30대,판매/서비스직,전문대학 졸업,자가,단독주택,기혼,400-499만원,99만원 이하,N,0,N,2.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200-299만원,165.0,
C-1693,C04,304,여성,61,60대,전업주부,고등학교 졸업,자가,아파트,기혼,400-499만원,99만원 이하,Y,2,N,1.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100-199만원,64.0,
C-1696,C04,357,남성,79,70대,판매/서비스직,대학교 졸업,자가,연립/다세대/빌라,기혼,300-399만원,99만원 이하,Y,2,N,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300-399만원,35.0,
C-1697,C03,295,여성,29,20대,사무직,대학교 졸업,자가,아파트,미혼,500-599만원,99만원 이하,N,0,N,1.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200-299만원,10.0,
C-1700,C04,398,여성,39,30대,판매/서비스직,전문대학 졸업,자가,단독주택,기혼,400-499만원,99만원 이하,N,0,N,3.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200-299만원,83.0,
C-1703,C04,390,여성,22,20대,학생(재수생포함),대학교 재학,자가,단독주택,미혼,400-499만원,99만원 이하,N,0,N,1.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,400-499만원,68.0,
C-1705,C04,361,여성,54,50대,판매/서비스직,고등학교 졸업,자가,단독주택,기혼,500-599만원,99만원 이하,Y,2,N,1.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200-299만원,9.0,
C-1711,C05,428,남성,48,40대,기능/노무직,고등학교 졸업,전세,연립/다세대/빌라,기혼,400-499만원,100-199만원,Y,2,N,1.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200-299만원,148.0,
C-1715,C04,334,여성,60,60대,전업주부,고등학교 졸업,자가,아파트,기혼,500-599만원,100-199만원,Y,2,N,3.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200-299만원,34.0,
C-1720,C04,357,여성,77,70대,전업주부,중학교 졸업,자가,아파트,기혼,100-199만원,99만원 이하,Y,3,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100-199만원,,
C-1721,C04,388,여성,43,40대,판매/서비스직,전문대학 졸업,자가,아파트,기혼,500-599만원,100-199만원,Y,2,N,3.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200-299만원,172.0,
C-1723,C04,368,남성,47,40대,기능/노무직,전문대학 졸업,자가,아파트,기혼,300-399만원,100-199만원,Y,2,Y,1.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300-399만원,57.0,
C-1724,C04,357,남성,79,70대,판매/서비스직,대학교 졸업,자가,연립/다세대/빌라,기혼,300-399만원,99만원 이하,Y,2,N,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300-399만원,94.0,
C-1726,C04,335,남성,81,80대이상,판매/서비스직,고등학교 졸업,자가,아파트,기혼,400-499만원,99만원 이하,Y,2,N,1.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200-299만원,76.0,
C-1732,C04,341,남성,59,50대,기능/노무직,전문대학 졸업,자가,아파트,기혼,500-599만원,100-199만원,Y,3,N,1.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300-399만원,273.0,
C-1733,C04,315,남성,25,20대,사무직,대학교 졸업,전세,아파트,미혼,500-599만원,99만원 이하,N,0,N,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200-299만원,5.0,
C-1740,C05,431,남성,54,50대,판매/서비스직,고등학교 졸업,자가,아파트,미혼,300-399만원,100-199만원,N,0,N,4.0,93.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300-399만원,271.0,
C-1745,C05,461,남성,55,50대,기능/노무직,고등학교 졸업,자가,단독주택,기타(이혼/별거/사별),500-599만원,300-399만원,Y,2,N,3.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300-399만원,114.0,
C-1761,C03,287,여성,78,70대,전업주부,대학교 졸업,자가,아파트,기혼,400-499만원,100-199만원,Y,2,N,1.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200-299만원,17.0,
C-1762,C05,417,여성,71,70대,전업주부,고등학교 졸업,전세,단독주택,기타(이혼/별거/사별),99만원 이하,99만원 이하,Y,2,N,1.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99만원 이하,163.0,
C-1765,C04,308,여성,35,30대,전업주부,대학교 졸업,자가,아파트,기혼,500-599만원,100-199만원,Y,2,Y,3.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200-299만원,189.0,
C-1769,C05,411,여성,59,50대,판매/서비스직,고등학교 졸업,자가,연립/다세대/빌라,기혼,300-399만원,99만원 이하,Y,2,N,2.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100-199만원,119.0,
C-1771,C04,388,여성,47,40대,판매/서비스직,고등학교 졸업,자가,아파트,기혼,400-499만원,100-199만원,Y,2,N,1.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100-199만원,172.0,
C-1778,C04,364,남성,63,60대,판매/서비스직,고등학교 졸업,자가,아파트,기혼,300-399만원,99만원 이하,Y,3,N,1.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100-199만원,34.0,
C-1792,C04,391,남성,50,50대,기능/노무직,고등학교 졸업,자가,아파트,기혼,300-399만원,100-199만원,Y,2,N,3.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200-299만원,137.0,
C-1795,C04,318,여성,31,30대,전업주부,대학교 졸업,자가,아파트,기혼,300-399만원,100-199만원,Y,2,N,2.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300-399만원,50.0,
C-1796,C04,365,여성,26,20대,사무직,대학교 졸업,전세,아파트,미혼,200-299만원,99만원 이하,N,0,N,2.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200-299만원,116.0,
C-1798,C04,318,여성,44,40대,전업주부,대학교 졸업,자가,아파트,기혼,400-499만원,99만원 이하,Y,2,N,3.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200-299만원,117.0,
C-1803,C05,464,남성,64,60대,기능/노무직,고등학교 졸업,월세,연립/다세대/빌라,기혼,300-399만원,100-199만원,Y,2,N,1.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300-399만원,30.0,
C-1806,C03,298,남성,34,30대,사무직,대학교 졸업,자가,단독주택,미혼,600-699만원,99만원 이하,N,0,N,1.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200-299만원,9.0,
C-1808,C03,221,남성,55,50대,행정관리/전문직,대학교 졸업,자가,아파트,기혼,800-899만원,100-199만원,Y,2,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500-599만원,,
C-1813,C03,288,남성,49,40대,사무직,대학교 졸업,자가,아파트,기혼,500-599만원,99만원 이하,Y,3,N,4.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,400-499만원,173.0,
C-1817,C04,325,여성,26,20대,학생(재수생포함),대학원 재학,자가,아파트,미혼,500-599만원,99만원 이하,N,0,N,1.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500-599만원,73.0,
C-1825,C03,297,여성,75,70대,판매/서비스직,대학교 졸업,자가,아파트,기혼,500-599만원,99만원 이하,Y,2,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200-299만원,,
C-1826,C03,288,남성,32,30대,사무직,대학교 졸업,자가,아파트,미혼,800-899만원,99만원 이하,N,0,N,3.0,67.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200-299만원,62.0,
C-1836,C04,387,남성,75,70대,기능/노무직,고등학교 졸업,자가,연립/다세대/빌라,기혼,300-399만원,100-199만원,Y,2,N,1.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300-399만원,229.0,
C-1837,C04,385,남성,27,20대,기능/노무직,전문대학 졸업,전세,아파트,미혼,500-599만원,99만원 이하,N,0,N,2.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200-299만원,154.0,
C-1839,C05,434,여성,61,60대,기능/노무직,중학교 졸업,전세,단독주택,기혼,300-399만원,99만원 이하,Y,1,N,4.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100-199만원,209.0,
C-1840,C04,341,남성,56,50대,기능/노무직,고등학교 졸업,자가,아파트,기혼,600-699만원,100-199만원,Y,2,N,1.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500-599만원,67.0,
C-1845,C04,334,여성,61,60대,전업주부,고등학교 졸업,자가,아파트,기혼,500-599만원,100-199만원,Y,1,N,3.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200-299만원,193.0,
C-1848,C04,331,여성,57,50대,판매/서비스직,대학교 졸업,자가,단독주택,기혼,600-699만원,99만원 이하,Y,1,Y,1.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100-199만원,111.0,
C-1849,C04,371,여성,55,50대,무직/기타,고등학교 졸업,자가,아파트,기혼,300-399만원,99만원 이하,Y,2,N,2.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100-199만원,109.0,
C-1856,C05,460,남성,22,20대,학생(재수생포함),대학교 재학,월세,연립/다세대/빌라,미혼,400-499만원,99만원 이하,N,0,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,400-499만원,,
C-1860,C04,368,여성,38,30대,무직/기타,대학교 졸업,자가,단독주택,기혼,300-399만원,99만원 이하,Y,2,N,1.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100-199만원,55.0,
C-1862,C05,404,여성,69,60대,전업주부,고등학교 졸업,전세,연립/다세대/빌라,기타(이혼/별거/사별),400-499만원,99만원 이하,Y,2,N,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100-199만원,1.0,
C-1863,C03,298,남성,43,40대,사무직,대학교 졸업,자가,아파트,기혼,500-599만원,100-199만원,Y,2,N,1.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,400-499만원,19.0,
C-1868,C04,335,남성,29,20대,무직/기타,대학교 졸업,자가,아파트,미혼,700-799만원,99만원 이하,N,0,N,1.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200-299만원,273.0,
C-1870,C05,417,여성,71,70대,전업주부,고등학교 졸업,전세,단독주택,기타(이혼/별거/사별),99만원 이하,99만원 이하,Y,2,Y,2.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99만원 이하,49.0,
C-1873,C04,368,여성,48,40대,전업주부,대학교 졸업,자가,연립/다세대/빌라,기혼,300-399만원,100-199만원,Y,1,N,1.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300-399만원,124.0,
C-1874,C04,330,여성,21,20대,학생(재수생포함),대학교 재학,자가,아파트,미혼,700-799만원,99만원 이하,N,0,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,700-799만원,,
C-1891,C03,298,여성,44,40대,전업주부,대학교 졸업,자가,아파트,기혼,400-499만원,99만원 이하,Y,2,N,2.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200-299만원,48.0,
C-1893,C04,338,남성,45,40대,행정관리/전문직,대학교 졸업,자가,단독주택,기혼,400-499만원,200-299만원,N,0,N,4.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,400-499만원,233.0,
C-1894,C04,368,여성,38,30대,무직/기타,대학교 졸업,자가,단독주택,기혼,300-399만원,99만원 이하,Y,2,N,1.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100-199만원,97.0,
C-1899,C05,414,남성,63,60대,기능/노무직,고등학교 졸업,자가,연립/다세대/빌라,기혼,400-499만원,200-299만원,Y,2,N,1.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300-399만원,223.0,
C-1907,C05,454,남성,67,60대,기능/노무직,고등학교 졸업,자가,연립/다세대/빌라,기타(이혼/별거/사별),200-299만원,100-199만원,N,0,N,2.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200-299만원,204.0,
C-1917,C03,261,남성,57,50대,행정관리/전문직,대학교 졸업,자가,아파트,기혼,500-599만원,100-199만원,Y,2,N,1.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500-599만원,202.0,
C-1920,C03,295,남성,26,20대,행정관리/전문직,대학교 졸업,자가,연립/다세대/빌라,미혼,900-999만원,100-199만원,N,0,N,1.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300-399만원,14.0,
C-1921,C04,365,남성,29,20대,무직/기타,대학교 졸업,자가,아파트,미혼,500-599만원,99만원 이하,N,0,N,2.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200-299만원,41.0,
C-1923,C05,401,남성,52,50대,기능/노무직,고등학교 졸업,자가,단독주택,기혼,400-499만원,100-199만원,Y,2,N,4.0,79.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300-399만원,229.0,
C-1926,C04,378,여성,39,30대,판매/서비스직,전문대학 졸업,자가,단독주택,기혼,400-499만원,99만원 이하,N,0,N,1.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200-299만원,212.0,
C-1928,C04,371,남성,50,50대,판매/서비스직,대학교 졸업,자가,연립/다세대/빌라,기혼,500-599만원,100-199만원,Y,2,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500-599만원,,
C-1932,C04,358,여성,32,30대,사무직,고등학교 졸업,자가,연립/다세대/빌라,미혼,600-699만원,99만원 이하,N,0,N,1.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200-299만원,131.0,
C-1933,C05,408,여성,40,40대,무직/기타,대학교 졸업,전세,아파트,기혼,300-399만원,100-199만원,Y,1,N,5.0,97.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300-399만원,226.0,
C-1934,C05,457,여성,70,70대,기능/노무직,중학교 졸업,자가,연립/다세대/빌라,기타(이혼/별거/사별),100-199만원,99만원 이하,Y,2,N,1.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100-199만원,107.0,
C-1940,C04,381,여성,58,50대,판매/서비스직,고등학교 졸업,자가,아파트,기혼,500-599만원,100-199만원,Y,1,N,3.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200-299만원,104.0,
C-1941,C04,341,여성,53,50대,기능/노무직,고등학교 졸업,자가,아파트,기혼,400-499만원,99만원 이하,Y,2,N,1.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100-199만원,52.0,
C-1942,C04,317,남성,72,70대,기능/노무직,대학교 졸업,자가,아파트,기혼,300-399만원,100-199만원,Y,2,N,1.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300-399만원,156.0,
C-1950,C04,374,여성,60,60대,전업주부,고등학교 졸업,자가,연립/다세대/빌라,기혼,600-699만원,200-299만원,Y,2,N,1.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200-299만원,78.0,
C-1952,C04,325,남성,28,20대,행정관리/전문직,대학교 졸업,전세,단독주택,기혼,300-399만원,100-199만원,Y,1,N,1.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300-399만원,7.0,
C-1960,C04,355,여성,84,80대이상,학생(재수생포함),대학교 재학,자가,연립/다세대/빌라,미혼,400-499만원,99만원 이하,N,0,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,400-499만원,,
C-1971,C04,364,여성,64,60대,전업주부,중학교 졸업,자가,아파트,기혼,600-699만원,100-199만원,Y,2,N,3.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200-299만원,206.0,
C-1974,C04,361,여성,55,50대,판매/서비스직,고등학교 졸업,자가,아파트,기혼,500-599만원,99만원 이하,N,0,N,2.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100-199만원,134.0,
C-1976,C05,438,여성,31,30대,사무직,대학교 졸업,월세,연립/다세대/빌라,미혼,100-199만원,99만원 이하,N,0,N,2.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100-199만원,56.0,
C-1977,C04,324,남성,67,60대,기능/노무직,고등학교 졸업,자가,아파트,기혼,400-499만원,99만원 이하,Y,2,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200-299만원,,
C-1978,C04,338,여성,41,40대,전업주부,고등학교 졸업,자가,아파트,기혼,300-399만원,99만원 이하,Y,2,N,2.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100-199만원,188.0,
C-1980,C04,338,남성,37,30대,사무직,대학교 졸업,자가,아파트,기혼,300-399만원,100-199만원,Y,2,N,3.0,67.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300-399만원,164.0,
C-1983,C05,424,여성,60,60대,판매/서비스직,고등학교 졸업,자가,연립/다세대/빌라,기혼,700-799만원,300-399만원,Y,2,N,5.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200-299만원,141.0,
C-1986,C05,438,남성,49,40대,판매/서비스직,전문대학 졸업,전세,연립/다세대/빌라,기혼,600-699만원,200-299만원,Y,2,N,1.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,400-499만원,126.0,
C-1989,C04,338,남성,35,30대,사무직,대학교 졸업,전세,아파트,기혼,300-399만원,100-199만원,Y,1,N,1.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300-399만원,56.0,
C-1995,C04,317,남성,72,70대,기능/노무직,대학교 졸업,자가,아파트,기혼,300-399만원,100-199만원,Y,2,N,1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300-399만원,13.0,
C-2003,C03,278,여성,42,40대,사무직,대학교 졸업,자가,아파트,기혼,500-599만원,99만원 이하,Y,2,N,1.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100-199만원,32.0,
