chaju_id,credit_class,score_risk,gender,age,agegroup,job,edu,dwell_type,house_type,marriage,income_home_grp,income_ind_grp,expenditure_grp,child_cd,no_child,flag_priv_biz_cd,card_count,card_period,loan_period,Pcard_loan_amt,over_period,Pcard_over_amt,over_amt,loan_amt_final2,del_rate,loan_count,overdue_count
C-2509,C04,320,여성,23,20대,사무직,대학교 졸업,자가,아파트,미혼,600-699만원,200-299만원,100-199만원,N,0,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C-2510,C05,405,남성,27,20대,판매/서비스직,전문대학 졸업,자가,연립/다세대/빌라,미혼,600-699만원,100-199만원,99만원 이하,N,0,N,1.0,25.0,7.0,0.0,0.0,0.0,0.0,3600000.0,0.0,1.0,0.0
C-2511,C04,325,남성,80,80대이상,판매/서비스직,대학원 졸업,자가,단독주택,기혼,600-699만원,600-699만원,200-299만원,Y,1,N,2.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C-2512,C04,335,여성,25,20대,사무직,전문대학 졸업,자가,아파트,미혼,600-699만원,100-199만원,99만원 이하,N,0,N,3.0,67.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C-2513,C06,560,여성,22,20대,학생(재수생포함),대학교 재학,전세,아파트,미혼,500-599만원,500-599만원,200-299만원,N,0,N,4.0,100.0,55.0,0.0,0.0,0.0,0.0,476700000.0,0.0,6.0,0.0
C-2514,C04,335,여성,25,20대,사무직,전문대학 졸업,자가,아파트,미혼,600-699만원,100-199만원,99만원 이하,N,0,N,0.0,0.0,0.0,0.0,25.0,0.0,1100000.0,1100000.0,100.0,0.0,1.0
C-2515,C06,598,남성,46,40대,기능/노무직,고등학교 졸업,전세,단독주택,미혼,200-299만원,200-299만원,99만원 이하,N,0,N,4.0,100.0,121.0,0.0,0.0,0.0,0.0,191650000.0,0.0,13.0,0.0
C-2516,C04,321,여성,56,50대,전업주부,전문대학 졸업,자가,아파트,기혼,600-699만원,100-199만원,100-199만원,Y,1,N,3.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C-2517,C05,461,남성,51,50대,사무직,대학교 졸업,자가,아파트,기혼,500-599만원,400-499만원,100-199만원,Y,2,N,5.0,110.0,119.0,0.0,0.0,0.0,0.0,79850000.0,0.0,14.0,0.0
C-2518,C05,401,여성,51,50대,기능/노무직,고등학교 졸업,자가,단독주택,기혼,400-499만원,100-199만원,100-199만원,Y,2,N,5.0,111.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C-2519,C05,471,여성,54,50대,전업주부,대학교 졸업,자가,단독주택,기혼,400-499만원,300-399만원,100-199만원,Y,1,N,3.0,75.0,71.0,0.0,9.0,0.0,9900000.0,24910000.0,39.74307507025291,5.0,2.0
C-2520,C05,464,남성,64,60대,기능/노무직,고등학교 졸업,월세,연립/다세대/빌라,기혼,300-399만원,300-399만원,100-199만원,Y,2,N,1.0,25.0,2.0,0.0,0.0,0.0,0.0,3000000.0,0.0,1.0,0.0
C-2521,C05,478,남성,42,40대,기능/노무직,전문대학 졸업,전세,아파트,기혼,300-399만원,300-399만원,100-199만원,Y,2,N,1.0,25.0,34.0,0.0,0.0,0.0,0.0,28300000.0,0.0,3.0,0.0
C-2522,C05,484,여성,62,60대,전업주부,고등학교 졸업,자가,단독주택,기혼,200-299만원,200-299만원,100-199만원,Y,2,Y,7.0,111.0,21.0,0.0,0.0,0.0,0.0,129000000.0,0.0,2.0,0.0
C-2523,C05,488,남성,36,30대,판매/서비스직,대학교 졸업,전세,아파트,기혼,400-499만원,400-499만원,100-199만원,Y,1,N,4.0,81.0,18.0,0.0,0.0,0.0,0.0,140000000.0,0.0,2.0,0.0
C-2524,C06,518,여성,31,30대,사무직,대학교 졸업,월세,연립/다세대/빌라,미혼,100-199만원,100-199만원,99만원 이하,N,0,N,0.0,0.0,25.0,0.0,0.0,0.0,0.0,13000000.0,0.0,1.0,0.0
C-2525,C04,338,여성,42,40대,전업주부,전문대학 졸업,자가,아파트,기혼,300-399만원,300-399만원,100-199만원,Y,2,N,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C-2526,C04,308,여성,36,30대,사무직,대학교 졸업,자가,아파트,기혼,500-599만원,200-299만원,100-199만원,Y,2,N,3.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C-2527,C05,421,여성,59,50대,전업주부,고등학교 졸업,자가,아파트,기타(이혼/별거/사별),99만원 이하,99만원 이하,99만원 이하,Y,1,N,5.0,108.0,5.0,0.0,0.0,0.0,0.0,38000000.0,0.0,2.0,0.0
C-2528,C04,341,여성,56,50대,전업주부,전문대학 졸업,자가,아파트,기혼,600-699만원,100-199만원,100-199만원,Y,1,N,8.0,165.0,3.0,0.0,0.0,0.0,0.0,6000000.0,0.0,1.0,0.0
C-2529,C04,358,여성,39,30대,전업주부,전문대학 졸업,자가,아파트,기혼,300-399만원,300-399만원,100-199만원,Y,1,N,2.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C-2530,C04,318,남성,47,40대,기능/노무직,고등학교 졸업,자가,아파트,기혼,600-699만원,500-599만원,99만원 이하,Y,2,N,0.0,0.0,0.0,0.0,11.0,0.0,6100000.0,6100000.0,100.0,0.0,1.0
C-2531,C04,308,여성,40,40대,전업주부,대학교 졸업,자가,아파트,기혼,400-499만원,300-399만원,100-199만원,Y,2,N,0.0,0.0,0.0,0.0,2.0,0.0,1000000.0,1000000.0,100.0,0.0,1.0
C-2532,C06,548,남성,48,40대,기능/노무직,고등학교 졸업,전세,아파트,기혼,300-399만원,300-399만원,100-199만원,Y,1,N,6.0,135.0,40.0,0.0,0.0,0.0,0.0,81900000.0,0.0,2.0,0.0
C-2533,C05,468,여성,42,40대,전업주부,전문대학 졸업,자가,아파트,기혼,300-399만원,300-399만원,100-199만원,Y,2,N,1.0,25.0,25.0,0.0,14.0,0.0,1400000.0,3100000.0,45.16129032258064,1.0,1.0
C-2534,C05,441,남성,50,50대,무직/기타,대학교 졸업,자가,단독주택,기혼,300-399만원,300-399만원,99만원 이하,Y,2,N,0.0,0.0,25.0,0.0,0.0,0.0,0.0,80000000.0,0.0,1.0,0.0
C-2535,C05,455,남성,28,20대,사무직,대학교 졸업,전세,아파트,미혼,200-299만원,200-299만원,100-199만원,N,0,N,0.0,0.0,40.0,0.0,0.0,0.0,0.0,10300000.0,0.0,2.0,0.0
C-2536,C04,358,여성,30,30대,학생(재수생포함),대학원 재학,자가,연립/다세대/빌라,미혼,500-599만원,500-599만원,99만원 이하,N,0,N,2.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C-2537,C05,490,여성,24,20대,사무직,대학원 졸업,월세,단독주택,미혼,200-299만원,200-299만원,99만원 이하,N,0,N,0.0,0.0,25.0,0.0,0.0,0.0,0.0,3300000.0,0.0,1.0,0.0
C-2538,C05,485,남성,25,20대,기능/노무직,고등학교 졸업,월세,연립/다세대/빌라,미혼,200-299만원,200-299만원,99만원 이하,N,0,N,2.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C-2539,C06,524,남성,60,60대,판매/서비스직,고등학교 졸업,자가,단독주택,기혼,500-599만원,400-499만원,200-299만원,Y,2,Y,7.0,151.0,42.0,0.0,0.0,0.0,0.0,53030000.0,0.0,6.0,0.0
C-2540,C05,428,남성,43,40대,사무직,대학교 졸업,자가,아파트,기혼,500-599만원,300-399만원,100-199만원,Y,1,N,3.0,53.0,81.0,0.0,0.0,0.0,0.0,183900000.0,0.0,5.0,0.0
C-2541,C04,398,남성,39,30대,사무직,대학교 졸업,자가,아파트,기혼,300-399만원,300-399만원,100-199만원,Y,2,N,0.0,0.0,25.0,0.0,1.0,0.0,6900000.0,7410000.0,93.1174089068826,1.0,1.0
C-2542,C05,448,남성,47,40대,기능/노무직,고등학교 졸업,자가,아파트,기혼,600-699만원,500-599만원,99만원 이하,Y,2,N,2.0,23.0,42.0,0.0,25.0,0.0,1600000.0,127010000.0,1.2597433272970633,4.0,1.0
C-2543,C03,261,남성,53,50대,행정관리/전문직,대학원 졸업,자가,아파트,기혼,500-599만원,500-599만원,100-199만원,Y,2,N,3.0,71.0,5.0,0.0,0.0,0.0,0.0,600000.0,0.0,1.0,0.0
C-2544,C04,357,남성,77,70대,무직/기타,고등학교 졸업,자가,단독주택,기혼,400-499만원,300-399만원,99만원 이하,Y,3,N,1.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C-2545,C05,408,남성,39,30대,사무직,대학교 졸업,자가,아파트,기혼,300-399만원,300-399만원,100-199만원,Y,2,N,1.0,25.0,25.0,0.0,0.0,0.0,0.0,43000000.0,0.0,1.0,0.0
C-2546,C05,444,여성,66,60대,전업주부,고등학교 졸업,자가,단독주택,기혼,400-499만원,100-199만원,100-199만원,Y,3,N,1.0,25.0,50.0,0.0,0.0,0.0,0.0,44000000.0,0.0,2.0,0.0
C-2547,C05,408,여성,36,30대,사무직,대학교 졸업,자가,아파트,기혼,500-599만원,200-299만원,100-199만원,Y,2,N,6.0,98.0,32.0,0.0,0.0,0.0,0.0,194000000.0,0.0,3.0,0.0
C-2548,C06,508,여성,46,40대,전업주부,고등학교 졸업,자가,아파트,기혼,500-599만원,200-299만원,100-199만원,Y,2,N,3.0,75.0,144.0,0.0,0.0,0.0,0.0,72700000.0,0.0,13.0,0.0
C-2549,C05,414,남성,60,60대,판매/서비스직,고등학교 졸업,자가,단독주택,기혼,500-599만원,400-499만원,200-299만원,Y,2,N,2.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C-2550,C04,338,여성,40,40대,전업주부,대학교 졸업,자가,아파트,기혼,400-499만원,200-299만원,100-199만원,Y,2,Y,7.0,105.0,11.0,0.0,0.0,0.0,0.0,192820000.0,0.0,3.0,0.0
C-2551,C04,351,남성,53,50대,행정관리/전문직,대학원 졸업,자가,아파트,기혼,500-599만원,500-599만원,100-199만원,Y,2,N,6.0,108.0,30.0,0.0,0.0,0.0,0.0,79000000.0,0.0,2.0,0.0
C-2552,C06,534,남성,63,60대,기능/노무직,고등학교 졸업,자가,연립/다세대/빌라,기혼,400-499만원,300-399만원,200-299만원,Y,2,N,1.0,25.0,55.0,0.0,0.0,0.0,0.0,63000000.0,0.0,3.0,0.0
C-2553,C03,267,남성,76,70대,사무직,대학교 졸업,자가,아파트,기혼,500-599만원,400-499만원,100-199만원,Y,2,N,2.0,37.0,45.0,0.0,0.0,0.0,0.0,99900000.0,0.0,3.0,0.0
C-2554,C05,491,여성,52,50대,전업주부,고등학교 졸업,자가,연립/다세대/빌라,기혼,500-599만원,100-199만원,100-199만원,Y,1,N,1.0,17.0,31.0,0.0,35.0,0.0,9360000.0,19440000.0,48.14814814814815,2.0,2.0
C-2555,C05,478,여성,43,40대,기능/노무직,전문대학 졸업,자가,단독주택,기혼,500-599만원,200-299만원,100-199만원,Y,2,N,5.0,84.0,18.0,0.0,0.0,0.0,0.0,73000000.0,0.0,1.0,0.0
C-2556,C04,364,여성,66,60대,전업주부,중학교 졸업,자가,단독주택,기혼,300-399만원,100-199만원,99만원 이하,Y,3,N,0.0,0.0,10.0,0.0,4.0,0.0,5000000.0,7000000.0,71.42857142857143,1.0,1.0
C-2557,C06,505,여성,27,20대,판매/서비스직,대학교 졸업,월세,연립/다세대/빌라,미혼,100-199만원,100-199만원,99만원 이하,N,0,N,2.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C-2558,C05,440,남성,24,20대,학생(재수생포함),대학교 재학,자가,아파트,미혼,500-599만원,500-599만원,99만원 이하,N,0,N,0.0,0.0,25.0,0.0,0.0,0.0,0.0,12000000.0,0.0,1.0,0.0
C-2559,C04,340,여성,21,20대,학생(재수생포함),대학교 재학,자가,아파트,미혼,700-799만원,700-799만원,99만원 이하,N,0,N,1.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C-2560,C04,344,남성,69,60대,기능/노무직,고등학교 졸업,자가,아파트,기혼,200-299만원,200-299만원,99만원 이하,Y,2,N,0.0,0.0,0.0,0.0,4.0,0.0,830000.0,830000.0,100.0,0.0,1.0
C-2561,C04,378,남성,49,40대,행정관리/전문직,대학원 졸업,자가,단독주택,기혼,600-699만원,600-699만원,100-199만원,Y,2,N,1.0,25.0,76.0,0.0,0.0,0.0,0.0,65700000.0,0.0,7.0,0.0
C-2562,C06,524,남성,68,60대,기능/노무직,고등학교 졸업,자가,연립/다세대/빌라,기혼,400-499만원,200-299만원,99만원 이하,Y,2,N,0.0,0.0,0.0,0.0,40.0,0.0,19500000.0,19500000.0,100.0,0.0,2.0
C-2563,C04,358,여성,34,30대,사무직,전문대학 졸업,전세,아파트,기혼,500-599만원,200-299만원,100-199만원,Y,1,N,4.0,78.0,15.0,0.0,0.0,0.0,0.0,18310000.0,0.0,2.0,0.0
C-2564,C06,518,여성,45,40대,기능/노무직,고등학교 졸업,자가,아파트,기혼,300-399만원,100-199만원,99만원 이하,Y,1,N,2.0,50.0,125.0,0.0,0.0,0.0,0.0,77730000.0,0.0,15.0,0.0
C-2565,C05,438,여성,39,30대,전업주부,전문대학 졸업,자가,아파트,기혼,300-399만원,300-399만원,100-199만원,Y,1,N,1.0,25.0,58.0,0.0,0.0,0.0,0.0,197600000.0,0.0,3.0,0.0
C-2566,C06,575,남성,25,20대,기능/노무직,고등학교 졸업,월세,연립/다세대/빌라,미혼,200-299만원,200-299만원,99만원 이하,N,0,N,0.0,0.0,25.0,0.0,0.0,0.0,0.0,3000000.0,0.0,1.0,0.0
C-2567,C04,388,여성,37,30대,전업주부,대학교 졸업,자가,아파트,기혼,500-599만원,200-299만원,99만원 이하,N,0,N,2.0,50.0,37.0,0.0,0.0,0.0,0.0,28450000.0,0.0,6.0,0.0
C-2568,C05,425,남성,26,20대,무직/기타,대학교 졸업,자가,아파트,미혼,700-799만원,200-299만원,99만원 이하,N,0,N,1.0,16.0,4.0,0.0,0.0,0.0,0.0,100000000.0,0.0,1.0,0.0
C-2569,C04,351,여성,55,50대,판매/서비스직,고등학교 졸업,자가,아파트,기혼,500-599만원,100-199만원,99만원 이하,N,0,N,1.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C-2570,C05,481,여성,58,50대,기능/노무직,중학교 졸업,자가,연립/다세대/빌라,기타(이혼/별거/사별),99만원 이하,99만원 이하,99만원 이하,Y,2,N,1.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C-2571,C06,568,남성,30,30대,사무직,대학교 졸업,월세,아파트,미혼,200-299만원,200-299만원,100-199만원,N,0,N,2.0,50.0,86.0,0.0,0.0,0.0,0.0,136240000.0,0.0,12.0,0.0
C-2572,C04,371,여성,52,50대,전업주부,고등학교 졸업,자가,연립/다세대/빌라,기혼,500-599만원,100-199만원,100-199만원,Y,1,N,1.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C-2573,C05,490,여성,24,20대,사무직,대학원 졸업,월세,단독주택,미혼,200-299만원,200-299만원,99만원 이하,N,0,N,0.0,0.0,25.0,0.0,0.0,0.0,0.0,9300000.0,0.0,1.0,0.0
C-2574,C06,568,여성,38,30대,판매/서비스직,고등학교 졸업,자가,아파트,기혼,500-599만원,200-299만원,200-299만원,Y,1,N,5.0,82.0,116.0,7000000.0,0.0,0.0,0.0,57760000.0,0.0,11.0,0.0
C-2575,C06,568,여성,38,30대,판매/서비스직,고등학교 졸업,자가,아파트,기혼,500-599만원,200-299만원,200-299만원,Y,1,N,4.0,83.0,84.0,0.0,0.0,0.0,0.0,522000000.0,0.0,6.0,0.0
C-2576,C06,521,남성,55,50대,판매/서비스직,고등학교 졸업,자가,단독주택,기혼,300-399만원,300-399만원,100-199만원,Y,2,N,4.0,46.0,27.0,0.0,0.0,0.0,0.0,17000000.0,0.0,2.0,0.0
C-2577,C05,438,남성,45,40대,사무직,대학교 졸업,자가,아파트,기혼,300-399만원,300-399만원,99만원 이하,Y,2,N,4.0,100.0,35.0,0.0,0.0,0.0,0.0,13580000.0,0.0,9.0,0.0
C-2578,C05,448,남성,45,40대,사무직,대학교 졸업,자가,아파트,기혼,500-599만원,300-399만원,200-299만원,Y,2,N,2.0,42.0,65.0,0.0,0.0,0.0,0.0,290900000.0,0.0,4.0,0.0
C-2579,C05,401,여성,59,50대,전업주부,고등학교 졸업,자가,아파트,기타(이혼/별거/사별),99만원 이하,99만원 이하,99만원 이하,Y,1,N,1.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C-2580,C05,484,남성,65,60대,기능/노무직,중학교 졸업,자가,아파트,기혼,200-299만원,200-299만원,99만원 이하,Y,2,N,3.0,54.0,28.0,0.0,0.0,0.0,0.0,280000000.0,0.0,2.0,0.0
C-2581,C04,364,여성,66,60대,전업주부,고등학교 졸업,자가,단독주택,기혼,400-499만원,100-199만원,100-199만원,Y,3,N,3.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C-2582,C05,478,남성,47,40대,기능/노무직,고등학교 졸업,자가,아파트,기혼,600-699만원,500-599만원,99만원 이하,Y,2,N,1.0,25.0,65.0,0.0,0.0,0.0,0.0,290000000.0,0.0,5.0,0.0
C-2583,C04,371,남성,50,50대,무직/기타,대학교 졸업,자가,단독주택,기혼,300-399만원,300-399만원,99만원 이하,Y,2,N,2.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C-2584,C04,348,여성,46,40대,전업주부,고등학교 졸업,자가,아파트,기혼,500-599만원,200-299만원,100-199만원,Y,2,N,2.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C-2585,C05,417,여성,71,70대,전업주부,고등학교 졸업,전세,단독주택,기타(이혼/별거/사별),99만원 이하,99만원 이하,99만원 이하,Y,2,N,6.0,130.0,34.0,0.0,0.0,0.0,0.0,344100000.0,0.0,4.0,0.0
C-2586,C06,520,여성,22,20대,학생(재수생포함),대학교 재학,전세,아파트,미혼,500-599만원,500-599만원,200-299만원,N,0,N,2.0,50.0,25.0,0.0,0.0,0.0,0.0,5200000.0,0.0,1.0,0.0
C-2587,C05,428,남성,43,40대,사무직,대학교 졸업,자가,아파트,기혼,500-599만원,300-399만원,100-199만원,Y,1,Y,2.0,40.0,71.0,0.0,0.0,0.0,0.0,278000000.0,0.0,4.0,0.0
C-2588,C04,384,남성,65,60대,기능/노무직,중학교 졸업,자가,아파트,기혼,200-299만원,200-299만원,99만원 이하,Y,2,N,3.0,31.0,17.0,0.0,0.0,0.0,0.0,327000000.0,0.0,3.0,0.0
C-2589,C06,528,남성,48,40대,기능/노무직,고등학교 졸업,전세,아파트,기혼,300-399만원,300-399만원,100-199만원,Y,1,N,2.0,50.0,94.0,0.0,0.0,0.0,0.0,34690000.0,0.0,10.0,0.0
C-2590,C04,348,여성,41,40대,전업주부,고등학교 졸업,자가,아파트,기혼,300-399만원,100-199만원,99만원 이하,Y,2,N,3.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C-2591,C06,595,여성,27,20대,판매/서비스직,대학교 졸업,월세,연립/다세대/빌라,미혼,100-199만원,100-199만원,99만원 이하,N,0,N,2.0,50.0,25.0,0.0,0.0,0.0,0.0,3700000.0,0.0,1.0,0.0
C-2592,C05,444,남성,62,60대,판매/서비스직,고등학교 졸업,자가,단독주택,기혼,700-799만원,200-299만원,100-199만원,Y,2,N,0.0,0.0,25.0,0.0,0.0,0.0,0.0,3200000.0,0.0,1.0,0.0
C-2593,C05,458,남성,37,30대,사무직,대학교 졸업,자가,아파트,기혼,300-399만원,300-399만원,100-199만원,Y,2,N,3.0,75.0,61.0,0.0,0.0,0.0,0.0,162740000.0,0.0,5.0,0.0
C-2594,C05,448,여성,46,40대,전업주부,고등학교 졸업,자가,아파트,기혼,500-599만원,200-299만원,100-199만원,Y,2,N,5.0,92.0,20.0,0.0,0.0,0.0,0.0,64000000.0,0.0,2.0,0.0
C-2595,C03,241,남성,53,50대,행정관리/전문직,대학원 졸업,자가,아파트,기혼,500-599만원,500-599만원,100-199만원,Y,2,N,2.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C-2596,C04,378,여성,49,40대,전업주부,고등학교 졸업,전세,아파트,기혼,300-399만원,100-199만원,99만원 이하,Y,2,N,1.0,6.0,0.0,0.0,24.0,0.0,150000.0,150000.0,100.0,0.0,1.0
C-2597,C07,621,남성,59,50대,사무직,고등학교 졸업,자가,아파트,기혼,300-399만원,300-399만원,100-199만원,Y,2,N,1.0,25.0,57.0,0.0,53.0,0.0,32100000.0,48300000.0,66.45962732919256,3.0,3.0
C-2598,C06,508,남성,47,40대,기능/노무직,고등학교 졸업,자가,아파트,기혼,600-699만원,500-599만원,99만원 이하,Y,2,Y,6.0,129.0,49.0,0.0,0.0,0.0,0.0,28430000.0,0.0,4.0,0.0
C-2599,C06,511,남성,56,50대,무직/기타,대학교 졸업,자가,아파트,기혼,300-399만원,300-399만원,100-199만원,N,0,N,7.0,111.0,60.0,0.0,0.0,0.0,0.0,287000000.0,0.0,4.0,0.0
C-2600,C03,297,남성,73,70대,사무직,대학교 졸업,자가,아파트,기혼,400-499만원,400-499만원,200-299만원,Y,2,N,1.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C-2601,C05,421,여성,56,50대,전업주부,전문대학 졸업,자가,아파트,기혼,600-699만원,100-199만원,100-199만원,Y,1,N,3.0,75.0,24.0,0.0,0.0,0.0,0.0,32000000.0,0.0,1.0,0.0
C-2602,C04,365,남성,29,20대,무직/기타,대학교 졸업,자가,아파트,미혼,500-599만원,200-299만원,99만원 이하,N,0,N,2.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C-2603,C05,460,남성,22,20대,학생(재수생포함),대학교 재학,월세,연립/다세대/빌라,미혼,400-499만원,400-499만원,99만원 이하,N,0,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C-2604,C06,578,남성,48,40대,기능/노무직,고등학교 졸업,전세,아파트,기혼,300-399만원,300-399만원,100-199만원,Y,1,Y,5.0,108.0,109.0,0.0,0.0,0.0,0.0,195200000.0,0.0,12.0,0.0
C-2605,C06,538,여성,31,30대,사무직,대학교 졸업,월세,연립/다세대/빌라,미혼,100-199만원,100-199만원,99만원 이하,N,0,N,4.0,70.0,34.0,0.0,0.0,0.0,0.0,162400000.0,0.0,3.0,0.0
C-2606,C05,404,여성,67,60대,판매/서비스직,중학교 졸업,자가,상가주택,기혼,800-899만원,100-199만원,100-199만원,Y,2,N,4.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C-2607,C05,428,남성,32,30대,판매/서비스직,대학교 졸업,전세,단독주택,미혼,300-399만원,300-399만원,100-199만원,N,0,N,2.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C-2608,C05,438,남성,39,30대,사무직,대학교 졸업,자가,아파트,기혼,300-399만원,300-399만원,100-199만원,Y,2,N,5.0,119.0,37.0,0.0,0.0,0.0,0.0,279030000.0,0.0,5.0,0.0
C-2609,C06,505,여성,27,20대,판매/서비스직,대학교 졸업,월세,연립/다세대/빌라,미혼,100-199만원,100-199만원,99만원 이하,N,0,N,2.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C-2610,C03,271,남성,53,50대,행정관리/전문직,대학원 졸업,자가,아파트,기혼,500-599만원,500-599만원,100-199만원,Y,2,N,1.0,25.0,2.0,0.0,22.0,0.0,6800000.0,13700000.0,49.63503649635037,1.0,1.0
C-2611,C04,358,여성,46,40대,전업주부,고등학교 졸업,자가,아파트,기혼,500-599만원,200-299만원,100-199만원,Y,2,N,4.0,77.0,7.0,0.0,0.0,0.0,0.0,30000000.0,0.0,1.0,0.0
C-2612,C06,514,남성,66,60대,판매/서비스직,중학교 졸업,자가,단독주택,기혼,200-299만원,200-299만원,99만원 이하,Y,2,N,1.0,25.0,25.0,0.0,0.0,0.0,0.0,19000000.0,0.0,1.0,0.0
C-2613,C05,495,남성,25,20대,기능/노무직,고등학교 졸업,월세,연립/다세대/빌라,미혼,200-299만원,200-299만원,99만원 이하,N,0,N,1.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C-2614,C05,481,여성,58,50대,기능/노무직,중학교 졸업,자가,연립/다세대/빌라,기타(이혼/별거/사별),99만원 이하,99만원 이하,99만원 이하,Y,2,N,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C-2615,C04,328,여성,44,40대,전업주부,대학교 졸업,자가,아파트,기혼,500-599만원,200-299만원,100-199만원,Y,2,N,0.0,0.0,0.0,0.0,25.0,0.0,5200000.0,5200000.0,100.0,0.0,1.0
C-2616,C05,411,여성,56,50대,전업주부,전문대학 졸업,자가,아파트,기혼,600-699만원,100-199만원,100-199만원,Y,1,N,2.0,50.0,31.0,0.0,0.0,0.0,0.0,16790000.0,0.0,5.0,0.0
C-2617,C06,508,남성,30,30대,사무직,대학교 졸업,월세,아파트,미혼,200-299만원,200-299만원,100-199만원,N,0,N,3.0,51.0,17.0,0.0,0.0,0.0,0.0,27000000.0,0.0,1.0,0.0
C-2618,C04,388,남성,36,30대,판매/서비스직,대학교 졸업,전세,아파트,기혼,400-499만원,400-499만원,100-199만원,Y,1,N,3.0,61.0,4.0,0.0,0.0,0.0,0.0,2800000.0,0.0,1.0,0.0
C-2619,C04,338,여성,33,30대,기능/노무직,대학교 졸업,자가,아파트,미혼,700-799만원,200-299만원,100-199만원,N,0,N,2.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C-2620,C05,428,남성,30,30대,사무직,대학교 졸업,월세,아파트,미혼,200-299만원,200-299만원,100-199만원,N,0,N,3.0,71.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C-2621,C05,484,남성,67,60대,판매/서비스직,고등학교 졸업,자가,아파트,기혼,200-299만원,200-299만원,99만원 이하,Y,2,N,3.0,67.0,29.0,0.0,0.0,0.0,0.0,55000000.0,0.0,3.0,0.0
C-2622,C05,441,여성,54,50대,전업주부,대학교 졸업,자가,단독주택,기혼,400-499만원,200-299만원,100-199만원,Y,1,N,3.0,75.0,37.0,0.0,0.0,0.0,0.0,35100000.0,0.0,4.0,0.0
C-2623,C04,398,남성,49,40대,행정관리/전문직,대학원 졸업,자가,단독주택,기혼,600-699만원,600-699만원,100-199만원,Y,2,N,4.0,100.0,83.0,0.0,0.0,0.0,0.0,177730000.0,0.0,13.0,0.0
C-2624,C03,227,남성,78,70대,행정관리/전문직,대학원 졸업,자가,아파트,기혼,600-699만원,600-699만원,200-299만원,Y,2,N,2.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C-2625,C05,401,남성,51,50대,사무직,대학교 졸업,자가,아파트,기혼,500-599만원,400-499만원,100-199만원,Y,2,Y,4.0,100.0,50.0,0.0,0.0,0.0,0.0,60000000.0,0.0,2.0,0.0
C-2626,C04,338,여성,46,40대,전업주부,고등학교 졸업,자가,아파트,기혼,500-599만원,200-299만원,100-199만원,Y,2,N,1.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
